,price
2021-11-17,21.4
2021-11-18,22.85
2021-11-19,23.0
2021-11-22,21.4
2021-11-23,22.5
2021-11-24,22.0
2021-11-25,22.0
2021-11-26,21.3
2021-11-29,21.6
2021-11-30,21.45
2021-12-01,21.35
2021-12-02,21.8
2021-12-03,20.3
2021-12-06,18.9
2021-12-07,19.75
2021-12-08,19.65
2021-12-09,20.25
2021-12-10,20.4
2021-12-13,21.6
2021-12-14,21.35
2021-12-15,21.65
2021-12-16,21.7
2021-12-17,21.3
2021-12-20,21.1
2021-12-21,21.25
2021-12-22,22.7
2021-12-23,23.4
2021-12-24,23.1
2021-12-27,22.55
2021-12-28,22.85
2021-12-29,22.4
2021-12-30,22.6
2021-12-31,22.85
2022-01-04,23.0
2022-01-05,24.6
2022-01-06,24.8
2022-01-07,25.0
2022-01-10,23.8
2022-01-11,23.0
2022-01-12,22.0
2022-01-13,21.25
2022-01-14,17.25
2022-01-17,16.05
2022-01-18,14.95
2022-01-19,14.25
2022-01-20,15.15
2022-01-21,15.7
2022-01-24,14.65
2022-01-25,14.8
2022-01-26,14.45
2022-01-27,14.6
2022-01-28,14.85
2022-02-07,15.65
2022-02-08,15.9
2022-02-09,16.2
2022-02-10,16.1
2022-02-11,16.0
2022-02-14,16.1
2022-02-15,16.25
2022-02-16,17.3
2022-02-17,17.1
2022-02-18,17.6
2022-02-21,18.0
2022-02-22,17.5
2022-02-23,17.65
2022-02-24,17.0
2022-02-25,17.2
2022-02-28,17.65
2022-03-01,18.1
2022-03-02,17.95
2022-03-03,18.6
2022-03-04,18.3
2022-03-07,17.95
2022-03-08,17.2
2022-03-09,17.5
2022-03-10,18.15
2022-03-11,18.5
2022-03-14,18.55
2022-03-15,18.6
2022-03-16,19.9
2022-03-17,20.5
2022-03-18,20.65
2022-03-21,20.85
2022-03-22,20.9
2022-03-23,22.35
2022-03-24,21.85
2022-03-25,23.3
2022-03-28,24.9
2022-03-29,24.5
2022-03-30,24.0
2022-03-31,24.8
2022-04-01,25.7
2022-04-04,23.95
2022-04-05,24.8
2022-04-06,23.1
2022-04-07,21.5
2022-04-08,21.8
2022-04-12,22.6
2022-04-13,23.75
2022-04-14,23.35
2022-04-15,23.9
2022-04-18,24.0
2022-04-19,22.35
2022-04-20,20.8
2022-04-21,19.35
2022-04-22,18.1
2022-04-25,16.85
2022-04-26,18.0
2022-04-27,18.95
2022-04-28,18.55
2022-04-29,19.5
2022-05-04,19.95
2022-05-05,19.15
2022-05-06,19.15
2022-05-09,17.85
2022-05-10,18.65
2022-05-11,18.4
2022-05-12,17.15
2022-05-13,15.95
2022-05-16,14.85
2022-05-17,15.85
2022-05-18,16.2
2022-05-19,16.15
2022-05-20,16.3
2022-05-23,16.9
2022-05-24,17.45
