,price
2022-03-28,16.25
2022-03-29,16.7
2022-03-30,16.05
2022-03-31,15.75
2022-04-01,15.9
2022-04-04,15.85
2022-04-05,16.0
2022-04-06,15.95
2022-04-07,15.7
2022-04-08,15.35
2022-04-12,14.6
2022-04-13,15.05
2022-04-14,14.85
2022-04-15,14.45
2022-04-18,13.5
2022-04-19,13.1
2022-04-20,12.2
2022-04-21,11.45
2022-04-22,11.6
2022-04-25,11.1
2022-04-26,11.8
2022-04-27,12.05
2022-04-28,12.05
2022-04-29,12.1
2022-05-04,11.9
2022-05-05,11.75
2022-05-06,11.3
2022-05-09,10.55
2022-05-10,9.9
2022-05-11,10.55
2022-05-12,10.1
2022-05-13,9.4
2022-05-16,9.6
2022-05-17,10.25
2022-05-18,10.25
2022-05-19,10.15
2022-05-20,10.25
2022-05-23,9.98
2022-05-24,9.98
